date_,close_meta,high_meta,low_meta,open_meta,volume_meta
2021-11-02,326.2899169921875,332.96332775200995,322.0332707364555,329.5719297472809,28353000
2021-11-03,329.8106384277344,330.33774547296565,321.43659590907413,325.703167324767,20786500
2021-11-04,334.017578125,335.42981348009806,330.8350254737025,332.18762097337896,22495300
2021-11-05,339.26873779296875,344.89785944999534,337.7868772151696,338.4532045772252,26872800
2021-11-08,336.7724304199219,342.9087792703864,336.4939593586197,342.54080290556595,18342500
2021-11-09,333.5401916503906,339.44778499969465,332.6451081870871,338.1449348845488,17556700
2021-11-10,325.8524169921875,331.37212415785996,323.73403337529516,330.67593120404774,21872600
2021-11-11,325.9517822265625,330.6460302763642,325.2158295112643,328.02045037112254,12376600
2021-11-12,339.03009033203125,339.99476879420047,327.98069163494824,328.37850313141354,25414300
2021-11-15,345.6636657714844,351.72043431066385,341.3274690574854,342.46123328916383,25076600
2021-11-16,341.0887451171875,344.7586142960345,339.01015214438587,341.95399339737486,18181100
2021-11-17,338.91070556640625,345.40507586011915,338.2443781663447,342.3617740288277,13602800
2021-11-18,336.842041015625,340.59146020372583,333.47052297546645,337.86641991243636,17487200
2021-11-19,343.41595458984375,350.17887049456425,338.04542425593485,340.33289315722004,26488500
2021-11-22,339.1494140625,351.89944338056983,338.6521421286122,347.1455249066453,27116800
2021-11-23,335.4099426269531,339.53729389373456,331.68040286460746,337.08076915622667,17225000
2021-11-24,339.1991271972656,339.9151999920574,330.9941403345167,334.16673768286523,13566200
2021-11-26,331.3024597167969,335.9072028383767,330.0891149425384,333.96783008940685,14750700
2021-11-29,336.1856384277344,338.811248619873,333.4804780863194,335.0518742819058,16650900
2021-11-30,322.6897277832031,333.9778079050576,321.66534870885937,333.1722297180044,25390000
2021-12-01,308.90533447265625,328.69675156795597,308.59702829866603,328.48790585194627,30329600
2021-12-02,308.6965026855469,312.88352410113805,305.52390514456016,309.7009714085829,24396200
2021-12-03,305.16583251953125,312.03813419280635,297.86588427329247,312.0182542421115,27471000
2021-12-06,316.1356506347656,318.35349435992003,304.66856118970094,306.4488031901516,21758300
2021-12-07,321.0487060546875,324.75836563706474,319.24858406793527,319.81548136128475,18794000
2021-12-08,328.75640869140625,330.93446212491193,321.30728505644385,323.2267473797036,19937700
2021-12-09,328.0204772949219,334.29604689329693,326.2104001076286,327.7420062161899,16879200
2021-12-10,327.9508361816406,333.20202652192404,324.5892730956167,330.74550198606573,14528000
2021-12-13,332.66497802734375,339.22897381049984,327.7917190076466,329.1443144886279,22948700
2021-12-14,331.9190673828125,333.86839525555865,325.8622987485897,326.26011023347246,20461000
2021-12-15,339.7958679199219,340.24339445822574,322.21233929002034,330.67588712581085,24681300
2021-12-16,333.0727233886719,342.5805599979914,331.9190489010007,337.1304792213179,22635000
2021-12-17,331.9688415527344,335.27070447932977,328.94541937372,330.9842223798246,40012600
2021-12-20,323.6743469238281,328.1000493762234,320.7702651792267,327.98070895608845,17901800
2021-12-21,332.3765869140625,334.16675381191203,321.9835909125194,324.62908135565897,16116800
2021-12-22,328.6470642089844,332.6849102644765,326.46901050527396,331.9787621990585,16764600
2021-12-23,333.4108581542969,334.8330788736841,326.56839186475736,328.2989187380859,13987700
2021-12-27,344.29119873046875,345.97198034327016,336.1657920944488,337.00120532519674,17795000
2021-12-28,344.3309631347656,350.78554282472703,343.31653936309965,344.73872974375746,16637600
2021-12-29,341.0688781738281,347.7820493153799,339.775983279587,345.01721856297615,10747000
2021-12-30,342.4811096191406,345.3354759968904,341.3473453994496,342.12308839747084,10593300
2021-12-31,334.51483154296875,341.5661438294916,334.4352510380069,341.1484220561163,12870500
2022-01-03,336.6928405761719,339.21895978052567,335.35020047953606,336.4541294438609,14537900
2022-01-04,334.69384765625,341.21805302119657,330.05926957577856,338.09520104916146,15998000
2022-01-05,322.40130615234375,333.92806619447765,322.0730896720679,331.20299529734746,20564500
2022-01-06,330.64605712890625,337.31946856345746,320.95920923669814,321.05866969710286,27962800
2022-01-07,329.9797058105469,335.16127066586523,327.0855796234997,330.9245042382811,14722000
2022-01-10,326.280029296875,326.5485452273899,313.7089796497509,323.53507838065843,24942400
2022-01-11,332.5456237792969,332.8042148938141,323.5052237838489,324.9970395656272,16226800
2022-01-12,331.44171142578125,334.5347284011931,328.2293236868936,333.3512187263961,14104900
2022-01-13,324.6986999511719,333.79877046934536,323.98262713673137,333.1523230114227,14797100
2022-01-14,330.0890808105469,330.91456916029665,319.4574051713878,320.03425757139314,16868500
2022-01-18,316.41412353515625,322.4410569090777,315.906926804408,321.52609355289695,22645600
2022-01-19,317.84625244140625,325.3152861632207,317.58766133858995,317.8362972909692,20814700
2022-01-20,314.832763671875,326.0313358882772,314.2559416575737,322.1327110759112,16925000
2022-01-21,301.515869140625,316.5732470863481,301.38657358533396,313.09234364850283,28710700
2022-01-24,307.025634765625,307.84116803697805,287.43313840822844,296.2149475733403,38878100
2022-01-25,298.5123291015625,304.5591726776863,295.95634413484214,298.3134385431409,25108500
2022-01-26,293.0224609375,305.8321906496855,289.26308637858205,305.33491872204524,28348800
2022-01-27,293.03240966796875,300.06381150392957,292.6544781550715,296.12542642160906,21629900
2022-01-28,300.0638122558594,300.2527780127815,291.4311790437914,294.00704393685675,21871600
2022-01-31,311.55078125,312.07788821738797,297.68683910655056,299.03940402246457,21579500
2022-02-01,317.25946044921875,317.9158629750348,310.4169945024818,312.8436837126866,18023800
2022-02-02,321.2376708984375,326.2103902621904,315.1411121023052,326.0313796493522,58458300
2022-02-03,236.4627227783203,246.6468565103259,234.4636952512473,243.3151287896705,188119900
2022-02-04,235.79640197753906,241.28628837701393,228.85449002935758,233.68797383394778,89342200
2022-02-07,223.682861328125,236.9998028953755,222.78776275627348,236.40307051414118,88613800
2022-02-08,218.9786376953125,224.53814884464936,214.97062755833483,219.64499536868604,94729700
2022-02-09,230.73416137695312,232.0966815254651,220.99758426160028,222.9767167093453,86563300
2022-02-10,226.8256378173828,233.71781985918588,225.46310233543514,227.02454356513454,49310400
2022-02-11,218.35211181640625,229.16279893223552,217.57636880430735,227.2135014263843,46156900
2022-02-14,216.51219177246094,219.79418949229444,213.60812556946402,218.11340796809134,38184000
2022-02-15,219.794189453125,219.943364959463,213.88659659358441,219.26708243001775,42685500
2022-02-16,215.3585205078125,216.27351421238137,211.2013344622757,211.2510646903228,45817500
2022-02-17,206.5767059326172,216.31328336645123,206.02970379014684,212.85227508173767,38747500
2022-02-18,205.03517150878906,209.6001243107233,204.0605075725601,208.2475440165722,37128400
2022-02-22,200.97743225097656,206.34796321719114,198.968449332644,201.23600820064885,39852400
2022-02-23,197.3672332763672,205.81091642302894,196.9694217878785,203.04608560408667,44481400
2022-02-24,206.46730041503906,207.21320827033105,189.18212419223485,190.0175373480337,49957200
2022-02-25,209.3315887451172,210.16701712627747,202.07141548548458,203.82182240264416,37627600
2022-02-28,209.87860107421875,211.98702931690107,205.7015196682005,206.5468728902496,34239800
2022-03-01,202.37974548339844,210.59467270764426,201.116670469957,208.72492530275795,27094900
2022-03-02,206.97451782226562,208.00883673199814,200.917749517631,203.6626850352375,29452100
2022-03-03,201.86257934570312,207.9392432644674,200.32103324460556,207.87957305774057,27263500
2022-03-04,198.9684295654297,204.7666217220041,197.70535469430794,201.26582330801816,32130900
2022-03-07,186.4471435546875,199.79392068605006,186.25817778822918,199.6944602272187,38560600
2022-03-08,189.25173950195312,195.62676912026828,185.09455355992876,186.8250652943482,37508100
2022-03-09,197.41697692871094,198.01370937755138,192.86196375080274,194.6720410502253,31894700
2022-03-10,194.14491271972656,195.20906675389006,190.02750176475874,193.77692117380823,24853000
2022-03-11,186.5863800048828,192.50391312145888,185.65150631922032,191.5889345627671,34694500
2022-03-14,185.6117401123047,191.2408472712281,184.80616195014525,186.00955161751997,31010500
2022-03-15,190.9822540283203,191.23088999046473,184.89565053119634,189.75896934371957,31721700
2022-03-16,202.5189666748047,202.61841195332647,193.4586716997248,193.6376823063848,40640300
2022-03-17,206.70599365234375,206.9048993906148,200.0127176773221,200.59949491665893,29499700
2022-03-18,215.30880737304688,215.61711354393609,204.87603673809403,205.57221441034946,52128000
2022-03-21,210.33609008789062,213.53852258706053,206.49715011422617,213.32966169557758,30142300
2022-03-22,215.46792602539062,218.26260708204245,209.03322589300686,210.21673554100374,31998800
2022-03-23,212.2953338623047,215.6171066316733,211.002423840687,212.16603830748252,23717300
2022-03-24,218.3719940185547,219.4659831161203,213.61806059361203,213.82692147321634,31502300
2022-03-25,220.60972595214844,224.2696400667639,217.69570455578992,219.30686075020924,40039000
2022-03-28,222.37005615234375,222.81759785048743,218.34215051798094,220.91803062720783,26224100
2022-03-29,228.60585021972656,229.63022917231166,224.0607775359655,224.8365357013117,31417900
2022-03-30,226.6068115234375,229.8887939320365,225.4730321953407,227.6610255262514,25588000
2022-03-31,221.1467742919922,227.24333303685233,221.04731383533954,227.20354278397724,24192300
2022-04-01,223.62318420410156,226.03991840468095,221.4849058838027,223.32481802271866,19544800
2022-04-04,232.6138458251953,233.07134264462874,224.62766042651108,224.74700082482684,28054800
2022-04-05,230.57504272460938,235.56765710471592,229.75952465824116,232.80282641356752,29727200
2022-04-06,222.0816192626953,227.74057554808013,220.20193220885616,225.67192275633374,28995100
2022-04-07,221.73355102539062,224.28953603530553,217.3675040776886,222.70819976112213,21037200
2022-04-08,221.11692810058594,223.90165381631468,218.82947429211112,221.16665832641817,18375700
2022-04-11,215.2789764404297,219.40632750094295,214.04573655745332,217.22827396049752,20516600
2022-04-12,212.97161865234375,220.81856899309665,211.96713483071343,219.03834218534894,20128800
2022-04-13,213.8170166015625,215.4281729996079,210.17698197768365,210.66431399307842,19231800
2022-04-14,209.03323364257812,213.8170026411372,208.85422302138844,213.7175421790079,18379500
2022-04-18,209.62001037597656,212.21577041740994,207.1634858657661,208.85420736648305,16580800
2022-04-19,216.1243438720703,217.23822824260787,207.85968605555487,209.37139711238183,20089900
2022-04-20,199.32647705078125,212.9915150441562,197.83466127237705,212.444512890301,43036500
2022-04-21,187.0438690185547,201.86256630262926,184.56744937065218,200.50004608528528,49954100
2022-04-22,183.10546875,191.66849190175577,182.27005555849573,189.3313077850696,36426800
2022-04-25,185.96975708007812,186.15870766118786,180.66883662102265,181.732990632681,29281100
2022-04-26,179.96270751953125,186.16866663766132,178.5206219649492,185.61172450697046,31747400
2022-04-27,173.99542236328125,180.22127581951437,168.07789021050326,173.47825537502277,71062900
2022-04-28,204.60752868652344,207.3922548646818,191.84752760640737,201.81286253176168,100890600
2022-04-29,199.376220703125,211.32068770994692,198.8093233849037,203.3444564040664,49193400
2022-05-02,209.97805786132812,210.7239657841902,199.89338335125444,200.07239396848428,49915300
2022-05-03,210.87313842773438,213.72747451752306,206.95463309822625,209.30175727056672,41556300
2022-05-04,222.19105529785156,223.07619875767404,205.83081125477665,209.50066548109533,41375900
2022-05-05,207.14358520507812,218.9687105944239,205.03515716702722,217.54652021889862,41129200
2022-05-06,202.65818786621094,208.23757901203442,199.92319250405302,206.20870122689848,34747200
2022-05-09,195.1394805908203,201.46478089760424,194.51291302854,198.74966491141407,36303200
2022-05-10,196.57159423828125,201.8526350537205,193.13048086930363,198.4214464849374,34452500
2022-05-11,187.71022033691406,199.57512172831397,187.24278349189396,195.2588048631205,31153400
2022-05-12,190.1965789794922,196.96942044204656,183.7718187731032,186.03937762817333,38262200
2022-05-13,197.53631591796875,198.79939099273147,190.23636691443144,191.5292770938665,24549800
2022-05-16,198.9485321044922,204.2494523004143,194.86095654049774,195.97485589923053,27112600
2022-05-17,201.51446533203125,204.3389813335773,197.2777140930139,201.01719341862636,24872700
2022-05-18,191.1911163330078,199.9033150480278,190.58444397385063,198.90877119206746,23960000
2022-05-19,190.2462921142578,194.2244676339712,188.56552570462853,190.15678680719273,24446900
2022-05-20,192.48399353027344,196.83016010109233,186.84493220585554,193.9061990049793,31465600
2022-05-23,195.15933227539062,195.91519530149034,190.1965682566139,194.12501336537863,25059200
2022-05-24,180.29092407226562,182.67782345597405,175.14913372800441,179.56491124584755,50406300
2022-05-25,182.82701110839844,184.4381674068017,178.341623480769,179.41571756268058,28030200
2022-05-26,190.58445739746094,191.7779070735657,181.2655704913831,181.88219804487375,23056500
2022-05-27,194.06532287597656,194.2642285868545,188.7644029744249,190.31588876501897,22562700
2022-05-31,192.58346557617188,196.52186579857045,190.96235428600684,193.82664535684216,26131100
2022-06-01,187.61074829101562,198.44133003927215,183.99060934126828,195.43780341060554,36623500
2022-06-02,197.77500915527344,199.84366237823042,186.70573021108996,187.42180306424953,31951600
2022-06-03,189.7390594482422,195.53725145518064,188.7445156770802,194.91068402317782,19465000
2022-06-06,193.1901397705078,195.8455699864437,187.3720522709119,192.93156383683885,30574200
2022-06-07,194.58250427246094,195.4577077440248,190.44521326037568,190.8827998206223,18828700
2022-06-08,195.56712341308594,200.92771474294597,193.34929463454677,193.60787060059096,22267200
2022-06-09,182.99607849121094,198.36177878593648,182.6778171574039,193.21998861895966,23501600
2022-06-10,174.61207580566406,182.10098998699743,174.06507363809263,182.04130460691536,27450800
2022-06-13,163.36375427246094,171.63836572693887,163.1350134544047,169.65921816053267,31749300
2022-06-14,162.83665466308594,165.8401812350533,160.47959067651584,165.1241084738487,27244300
2022-06-15,168.42601013183594,171.22067597309285,163.08529924081037,166.287731710114,30008300
2022-06-16,159.99227905273438,164.1793157247269,158.73915914932567,162.826735356929,26944100
2022-06-17,162.8466339111328,164.9948373370969,159.02757356106395,160.79786060057745,31374200
2022-06-21,156.193115234375,166.84467140754418,155.11900605148205,165.02465433449234,50724900
2022-06-22,154.99964904785156,159.91268241082733,154.59188246943336,157.5158435138437,47267800
2022-06-23,157.88385009765625,158.87839403527929,153.4084023783526,155.41738538150125,40499200
2022-06-24,169.23159790039062,169.32110321150154,160.4199381188969,160.84758472233977,68736000
2022-06-27,168.56524658203125,170.81291027293958,167.09331072287182,170.38526369159317,29174600
2022-06-28,159.80331420898438,170.36538125139006,159.73370402393437,168.97301061949037,27744500
2022-06-29,163.04550170898438,165.4224606193557,159.44525825847654,162.6775253846381,28595200
2022-06-30,160.37020874023438,164.32848933316885,157.62527295615266,161.26529220717475,35250600
2022-07-01,159.15684509277344,159.74362229999235,154.15429093017877,159.43531614621747,31423900
2022-07-05,167.2723388671875,167.332009072352,156.16328546484507,157.27716976267692,28618600
2022-07-06,168.84371948242188,170.65378146052296,164.55723776928468,167.28227829985403,23085900
2022-07-07,171.25051879882812,171.7776258586484,166.86457650059305,168.52546301415413,24083400
2022-07-08,169.9476776123047,171.45937351286898,167.23256166119782,169.05257893839357,19249200
2022-07-11,161.99130249023438,166.57615011403516,161.0265937694072,166.15844353009987,21885600
2022-07-12,162.37918090820312,165.00477610187934,161.2155664085036,163.90083180592828,16639700
2022-07-13,162.5979766845703,164.07983728307198,158.73914175720867,159.2861439003452,16555100
2022-07-14,157.1876678466797,161.70289051613514,156.42186478762832,160.3403702170275,23765200
2022-07-15,163.80137634277344,164.07984741911193,158.94801245834853,159.66407010069358,23342800
2022-07-18,166.3175811767578,170.75325388879352,164.73625993204092,165.84020432799235,23574300
2022-07-19,174.8209228515625,175.52705568698772,168.58512844487848,169.44043679280568,25933700
2022-07-20,182.09103393554688,182.59826102275755,175.73589919863173,176.52159735604093,24784300
2022-07-21,182.1705780029297,182.84687564842616,177.89403681614328,179.64444353940473,27195800
2022-07-22,168.34642028808594,174.64188387748726,167.4911120790472,172.1256894716415,42583900
2022-07-25,165.74073791503906,169.63936342925976,163.9107807474895,168.0779221932663,26166300
2022-07-26,158.2816619873047,165.09429404679975,157.08821229436276,165.03462383848307,28468400
2022-07-27,168.65475463867188,169.93770957916664,161.13600526052383,161.70288738638206,43846600
2022-07-28,159.8430938720703,160.62877686133453,154.0051261429839,160.18123514970122,73214300
2022-07-29,158.23191833496094,159.26623716844486,154.32335346567942,156.8296079908009,42065400
2022-08-01,159.057373046875,164.2886828313837,154.38302050418937,156.39200310804935,40596700
2022-08-02,159.31597900390625,161.3547968962479,157.14786555712988,157.446231742076,27374500
2022-08-03,167.87901306152344,168.61496583389362,160.6884649262481,161.80234923612875,31721900
2022-08-04,169.6393585205078,171.2107245114859,165.88992380784927,167.38173964213652,23938200
2022-08-05,166.19822692871094,170.6736743492579,164.89537688548177,166.07888652033427,25832700
2022-08-08,169.32110595703125,176.54148950557416,166.2181337172502,167.0833820897577,27299100
2022-08-09,167.61045837402344,168.60500213233394,165.69099620474026,168.02816493144982,18655100
2022-08-10,177.36697387695312,179.49529743664039,173.0009263102123,175.02980457490835,30262100
2022-08-11,176.52157592773438,182.1009669810123,175.4076766066235,178.7294642702422,24079100
2022-08-12,179.51516723632812,180.46993602185645,177.93384613659634,179.82347340571212,21274000
2022-08-15,179.9030303955078,180.45003252979868,177.2277051005043,177.98356811353685,15878700
2022-08-16,178.49078369140625,180.00249457322766,176.07403427552808,178.4609485903305,21156700
2022-08-17,173.89599609375,177.1680386425796,173.21969839282943,175.79556329036916,20118100
2022-08-18,173.70703125,174.801020371913,170.92230545466154,173.3887699360026,18844500
2022-08-19,167.04359436035156,171.37980622182872,166.13855580043537,169.27136290717905,26240800
2022-08-22,162.16036987304688,164.58705917684267,161.37467177154647,164.58705917684267,19499700
2022-08-23,160.23095703125,164.14946214887348,159.8231904188906,161.59347722194875,18111800
2022-08-24,162.36924743652344,164.55725636967253,158.89829860041675,159.72377193873444,20891500
2022-08-25,167.85911560058594,167.9585760592434,163.12509217387682,164.27875154641242,15550500
2022-08-26,160.89730834960938,169.9874388429204,160.78790791534107,167.56074933772192,24023600
2022-08-29,158.30157470703125,162.1604104793874,158.1424440168121,159.7834508055636,20052700
2022-08-30,156.3025360107422,160.77798393425172,155.05935603198952,159.47513374460485,19567900
2022-08-31,162.04100036621094,166.92421365397675,161.25531750779282,166.15842591902813,40953000
2022-09-01,164.457763671875,166.4468512754654,159.47510468807334,162.6874769187223,30145700
2022-09-02,159.44528198242188,167.01374633389952,158.3512776451919,166.53636952107883,22634200
2022-09-06,157.67495727539062,160.807779150048,156.8296042048575,159.2264582514627,19339800
2022-09-07,159.514892578125,160.08178987494838,155.95442366059075,156.89923731309446,16831200
2022-09-08,161.17579650878906,161.34486716593804,156.87937436546812,157.84408324931712,22530800
2022-09-09,168.2270965576172,168.61496807607523,162.13055269957323,162.35929355006496,22086800
2022-09-12,168.03814697265625,170.45488140784667,166.3673053000311,166.47670573797402,23220400
2022-09-13,152.2945098876953,160.74813290583646,151.83701302359566,160.65861242282574,44444100
2022-09-14,150.6435546875,152.70225251808156,148.23676044725983,152.49340681271397,43064200
2022-09-15,148.73403930664062,153.35866224787844,147.8886709440106,148.98267527499826,34606300
2022-09-16,145.4918212890625,147.7693353314381,143.50273347764275,147.24222827545472,40122800
2022-09-19,147.21238708496094,147.7693292210427,144.30832082143814,144.44755635545857,22169500
2022-09-20,145.29290771484375,148.0279033081881,144.42765941966596,144.9846015487705,23217400
2022-09-21,141.34457397460938,148.78377326050975,141.22523356298106,145.59128066963206,38338600
2022-09-22,142.04075622558594,143.79114789260458,140.1013836283905,140.7776813199772,34418500
2022-09-23,139.6439208984375,141.84185454910397,138.13220983189828,140.648404833641,31710700
2022-09-26,135.62594604492188,141.4639290253509,135.44693542815818,139.35548564952038,30497000
2022-09-27,133.6666717529297,138.65928554577073,133.38820072150745,137.16746994506602,30826500
2022-09-28,140.83737182617188,141.25507847140253,133.53742274781084,133.88550403106808,32658500
2022-09-29,135.6657257080078,139.07700371578247,134.4623210123011,138.5996269328111,38985400
2022-09-30,134.93971252441406,140.22075351614527,134.76070190208554,135.3077040962049,33166400
2022-10-03,137.85372924804688,138.85821311410479,135.35742954646815,136.39174851519365,27723100
2022-10-04,139.5146026611328,141.61309068030573,138.57972906365285,139.7234635357857,34670700
2022-10-05,138.22169494628906,139.4449947632363,134.0446139648407,137.48574223666648,27979300
2022-10-06,138.31121826171875,140.6782222669857,135.85469377799646,136.96857801576914,36231100
2022-10-07,132.7218780517578,137.5354667997412,131.71739419387347,136.0138158739346,33214800
2022-10-10,133.06002807617188,135.36737731893072,131.15050551778677,132.82134724108394,24024000
2022-10-11,127.8386459350586,131.93617647196157,126.29710768743027,130.90184248185668,38481400
2022-10-12,126.8043441772461,128.9625025668848,125.56116433237113,127.61987743974097,34605200
2022-10-13,129.5791015625,130.42446984012597,121.86144734390271,122.85599111732918,34325700
2022-10-14,126.0683822631836,131.0709290948318,125.82968627274843,130.2852461198938,23559400
2022-10-17,133.30865478515625,134.05456269396552,129.46971480746316,129.5890703922366,29612200
2022-10-18,132.07542419433594,137.08791844061363,130.68305372137272,136.34201056509087,25445000
2022-10-19,132.5030517578125,136.2524857235888,131.49856809267698,132.16491054485982,30691000
2022-10-20,130.81236267089844,136.02377835804865,130.5935617909642,132.20471811090155,26356300
2022-10-21,129.30062866210938,129.4100290826357,124.75557157413418,125.620819788412,46348600
2022-10-24,129.01222229003906,132.75170149571628,123.8903202286884,126.55569790256348,63563400
2022-10-25,136.7597198486328,137.59514821908343,129.87747820261947,130.16590441846992,38433200
2022-10-26,129.11167907714844,134.81041061118555,127.82870911980766,130.96151591469678,82791500
2022-10-27,97.40563201904297,101.94074977611926,95.85413837496334,97.44541468558529,232316600
2022-10-28,98.65875244140625,100.29975140388166,96.977978399926,99.0366839818627,95928300
2022-10-31,92.6517105102539,98.77809679977636,92.0947607837391,97.68410006105101,121361400
2022-11-01,94.68058013916016,96.95808667436746,93.03958870687946,93.81533176674337,110189600
2022-11-02,90.04601287841797,94.68058388054013,89.98634266769147,93.69598746471097,71821100
2022-11-03,88.4249038696289,89.96644239820337,87.92763190794012,89.58851843891637,60664000
2022-11-04,90.29462432861328,90.8913490369753,87.60935175933469,89.85702266819018,55638100
2022-11-07,96.1922836303711,96.35140670279043,92.59203211520253,94.26286610832688,81987300
2022-11-08,95.94364929199219,97.26639447310278,94.27281527052818,95.39664712303137,52088300
2022-11-09,100.91636657714844,104.3276523167038,100.19034622152999,101.16500254187473,107677300
2022-11-10,111.25962829589844,112.13482419214316,104.03923749163425,106.53554479334696,80671000
2022-11-11,112.4033432006836,114.27309050503992,108.21631447990744,108.6340286658861,59961700
2022-11-14,113.59679412841797,115.63560436716442,110.19545615113533,110.38441431358413,53395000
2022-11-15,116.44120788574219,118.09214690275532,113.78577735121475,115.43671636822786,50670500
2022-11-16,112.61221313476562,115.44666183287059,112.04532339514464,113.87528059400255,33287800
2022-11-17,110.84191131591797,111.7171147780013,109.20092000004686,109.8075923679846,35093800
2022-11-18,111.43865203857422,113.69626345442184,110.01645389414465,113.1791039417966,33357700
2022-11-21,109.26058959960938,111.7568968249616,108.59424703122306,110.91152846962379,24351100
2022-11-22,110.83197784423828,111.01099605491795,107.72899805504672,109.26059661580209,29029000
2022-11-23,111.62760925292969,112.05526344892372,110.12585337275105,111.11044974482363,21343100
2022-11-25,110.80213928222656,112.11493692364834,110.41426018138652,110.69273884646077,12007600
2022-11-28,108.18647766113281,111.4286927029082,107.78865860772653,110.17556534039694,23309400
2022-11-29,108.86277770996094,110.33470606555612,107.94779911506643,108.94234304545647,23899200
2022-11-30,117.45562744140625,117.51530523222728,108.78320383513544,108.91249939210816,43348600
2022-12-01,119.7828598022461,120.53870764031878,117.75398950410786,118.54962000541077,36551400
2022-12-02,122.81620788574219,123.36320999369427,116.96829325673686,117.18709409991769,39950500
2022-12-05,121.76200103759766,123.98977708540177,120.68789188342224,121.08571093175763,35474900
2022-12-06,113.49735260009766,119.89227018063661,113.1194210619246,119.25576269165522,43689200
2022-12-07,113.30838775634766,115.24774534208693,112.26411361770782,113.13931711303046,29461100
2022-12-08,114.70074462890625,116.69977231445003,113.96477671294508,115.75495868721893,30619400
2022-12-09,115.26763153076172,116.8986828065847,113.24870876786908,114.67090674971358,26033400
2022-12-12,114.08412170410156,115.08861309587873,112.52268819621852,114.55155851773353,24747100
2022-12-13,119.49444580078125,122.62726046433697,117.99268245383705,121.46363838626145,44701100
2022-12-14,120.92658996582031,123.46267996285087,118.73859640632685,118.73859640632685,36922000
2022-12-15,115.51626586914062,117.98273028630128,113.38794270765234,117.68437169384339,34531000
2022-12-16,118.77837371826172,122.63720117044868,118.17170135554244,119.57401184280856,67064000
2022-12-19,113.85537719726562,117.15726229915948,113.70619411019094,116.19255360221243,29769900
2022-12-20,116.45114135742188,116.68983735609928,111.84640584196114,112.64204399535026,28742500
2022-12-21,119.1065673828125,119.68339701899683,114.98915666577655,116.0632582010016,20392800
2022-12-22,116.48098754882812,117.97280344044226,113.75593172362001,116.56054529634388,23618100
2022-12-23,117.39595794677734,117.53519347992092,114.90959830097411,115.39692266697665,17796600
2022-12-27,116.2422866821289,117.9529033803573,115.4168210233242,117.2865607976981,21392300
2022-12-28,114.98918151855469,117.505376657487,114.87978107009948,115.6157415151692,19612500
2022-12-29,119.60385131835938,120.36964678133155,115.1383437523885,115.76491126440624,22366200
2022-12-30,119.68340301513672,119.76296834403355,117.09759052812905,117.51530471095369,19583800
2023-01-03,124.05940246582031,125.68051385944831,121.61282541184728,122.14988002190493,35528500
2023-01-04,126.67506408691406,128.34589820589886,125.16335305233501,126.68500406309886,32397100
2023-01-05,126.24739837646484,127.81877947591597,123.86049162591854,125.44181270064794,25447100
2023-01-06,129.31060791015625,129.6189141048586,125.35231967251656,128.2663337333473,27584500
2023-01-09,128.76361083984375,132.224619655479,128.57464505477242,130.44439260111574,26649100
2023-01-10,132.26438903808594,132.71193072520404,126.4562491417937,126.57558954488267,28684400
2023-01-11,132.16493225097656,133.11970102877387,129.6288423862519,130.24546989556188,25423000
2023-01-12,135.96409606933594,136.9287896399216,131.04109188376952,132.7119334388522,30757700
2023-01-13,136.23263549804688,136.64040218803942,134.1043119040244,134.2336074826897,22423800
2023-01-17,134.62144470214844,136.00385992914178,133.5175005154463,135.43696269856312,21147600
2023-01-18,132.29421997070312,136.50113597792236,132.0754191215774,135.06899048383906,20215500
2023-01-19,135.40711975097656,136.70002960626337,131.41900494576603,131.76710131371993,28625200
2023-01-20,138.6095733642578,139.17647065056417,133.87555003840512,135.1485649693157,28688600
2023-01-23,142.48829650878906,142.97561326540242,137.90344891833126,138.53000120191047,27470100
2023-01-24,142.3590087890625,144.2088609922605,140.5887219164417,140.9169232142469,21970200
2023-01-25,140.7279510498047,142.38883741427534,139.54444147154769,140.44947999321886,26622000
2023-01-26,146.49632263183594,146.70516835699348,142.51814694692817,143.61213615495626,25482100
2023-01-27,150.91209411621094,152.354179709988,146.58582215934445,147.43119052924928,35771900
2023-01-30,146.2576141357422,150.29545968296702,146.14821370672965,148.59479822122188,28040100
2023-01-31,148.15721130371094,149.06224992725598,146.7151256321657,147.14277224022598,29842100
2023-02-01,152.2845458984375,152.74204273598562,146.2576127363132,147.22232146232022,55661000
2023-02-02,187.74005126953125,196.08427376205427,179.17702791077238,182.3794603978227,150475700
2023-02-03,185.51226806640625,195.69640282478898,181.89212896302806,182.46896623245266,76809700
2023-02-06,185.04483032226562,189.65951327947957,184.50778330883577,185.5122671559616,42483800
2023-02-07,190.57449340820312,192.72271183089234,183.39388538136006,184.5674550509077,47080700
2023-02-08,182.42916870117188,189.78880219886125,181.921956807593,188.96332899324764,36139100
2023-02-09,176.94924926757812,185.63161328508647,176.30280180132868,185.11446138230116,37118800
2023-02-10,173.19981384277344,177.91395738456265,172.40419086445144,175.38782255976562,33433600
2023-02-13,178.45098876953125,180.0124298374607,174.86070017940747,177.24759925620984,31463200
2023-02-14,178.50074768066406,180.5196707279178,174.92039849009052,176.19341355903268,24034600
2023-02-15,176.19338989257812,177.21776883115425,174.37337284889983,175.45742198964007,25308900
2023-02-16,171.4991455078125,174.89054370979864,170.85268289401424,171.80745167607762,25827500
2023-02-17,171.93673706054688,172.2350880602244,168.7740798841586,169.29124690948973,24171300
